Date,spy_20d_ret,spy_20d_vol,vix,breadth,regime,regime_num
2017-11-10,0.1554292834122257,0.049124114226366,11.289999961853027,0.803921568627451,BULL,0
2017-11-13,0.1503416217880493,0.0490668342147298,11.5,0.803921568627451,BULL,0
2017-11-14,0.1121925504129388,0.0501431536826576,11.59000015258789,0.8235294117647058,BULL,0
2017-11-15,0.0367969742459231,0.0536733569267409,13.130000114440918,0.7450980392156863,RANGE,1
2017-11-16,0.1404581612882844,0.0613311679296241,11.760000228881836,0.7843137254901961,BULL,0
2017-11-17,0.0384117712987211,0.0599923339368859,11.43000030517578,0.7647058823529411,RANGE,1
2017-11-20,0.108917102887451,0.0582551954072473,10.649999618530272,0.7450980392156863,BULL,0
2017-11-21,0.1692146805735501,0.0620517712858071,9.729999542236328,0.7647058823529411,BULL,0
2017-11-22,0.2204447314467371,0.0587571338267732,9.880000114440918,0.7647058823529411,BULL,0
2017-11-24,0.2332540438388484,0.0589635045170939,9.670000076293944,0.7843137254901961,BULL,0
2017-11-27,0.1239460121380983,0.0525020303038826,9.869999885559082,0.7843137254901961,BULL,0
2017-11-28,0.2987084061627935,0.0602406875190271,10.029999732971191,0.8627450980392157,BULL,0
2017-11-29,0.271403947910412,0.0605531355017903,10.699999809265137,0.803921568627451,BULL,0
2017-11-30,0.3650654804948622,0.066416431346766,11.279999732971191,0.8823529411764706,BULL,0
2017-12-01,0.3340177489151859,0.067505029290646,11.43000030517578,0.8431372549019608,BULL,0
2017-12-04,0.2767065514833744,0.0676365718380537,11.68000030517578,0.7058823529411765,BULL,0
2017-12-05,0.2118905244270804,0.0696189146034517,11.329999923706056,0.7450980392156863,BULL,0
2017-12-06,0.2230405427516787,0.0694305848868191,11.020000457763672,0.8431372549019608,BULL,0
2017-12-07,0.2413425959031012,0.069847141122094,10.15999984741211,0.8235294117647058,BULL,0
2017-12-08,0.3557566737492159,0.0693761995512096,9.579999923706056,0.803921568627451,BULL,0
2017-12-11,0.3976287515794406,0.0692851295087579,9.34000015258789,0.8235294117647058,BULL,0
2017-12-12,0.4081478615489752,0.0692449355153806,9.920000076293944,0.8431372549019608,BULL,0
2017-12-13,0.4359956662180283,0.0680095071001548,10.18000030517578,0.8627450980392157,BULL,0
2017-12-14,0.4475726328719014,0.0668713094767992,10.489999771118164,0.8431372549019608,BULL,0
2017-12-15,0.4453874933957364,0.0666424460700883,9.420000076293944,0.9019607843137256,BULL,0
2017-12-18,0.5623160930825204,0.0660900212778069,9.529999732971191,0.9019607843137256,BULL,0
2017-12-19,0.4924239976044941,0.0695187162129215,10.029999732971191,0.9019607843137256,BULL,0
2017-12-20,0.4033859075955205,0.067837307518014,9.720000267028809,0.8627450980392157,BULL,0
2017-12-21,0.4404758539571471,0.0672088877248465,9.619999885559082,0.7843137254901961,BULL,0
2017-12-22,0.4080844886538337,0.0675427039377163,9.899999618530272,0.803921568627451,BULL,0
2017-12-26,0.3992991749650821,0.0678772772402467,10.25,0.7647058823529411,BULL,0
2017-12-27,0.2776091481529782,0.0599124148957615,10.470000267028809,0.7843137254901961,BULL,0
2017-12-28,0.3112020609406527,0.0596497078115362,10.18000030517578,0.8235294117647058,BULL,0
2017-12-29,0.1533789805785863,0.0551025547370991,11.039999961853027,0.7254901960784313,BULL,0
2018-01-02,0.269711206654103,0.0587623186045928,9.770000457763672,0.8823529411764706,BULL,0
2018-01-03,0.3646538514013194,0.0609316585789301,9.149999618530272,0.9411764705882352,BULL,0
2018-01-04,0.4630772032391714,0.0586209107393078,9.220000267028809,0.9411764705882352,BULL,0
2018-01-05,0.5446509454058067,0.0606757580967646,9.220000267028809,0.9607843137254902,BULL,0
2018-01-08,0.5279587005237999,0.0605705998909929,9.520000457763672,0.9607843137254902,BULL,0
2018-01-09,0.4877741320281095,0.0592697157276609,10.079999923706056,0.9803921568627452,BULL,0
2018-01-10,0.4305340055751143,0.0603579658861501,9.81999969482422,0.9607843137254902,BULL,0
2018-01-11,0.5002284741100322,0.0635361665303509,9.880000114440918,0.9607843137254902,BULL,0
2018-01-12,0.5837799503753945,0.0649765546863922,10.15999984741211,0.9215686274509804,BULL,0
2018-01-16,0.5921957337195572,0.064141476074556,11.65999984741211,0.9215686274509804,BULL,0
2018-01-17,0.6073738370398255,0.0657526543183548,11.90999984741211,0.9215686274509804,BULL,0
2018-01-18,0.5062912288652535,0.0655570423185977,12.220000267028809,0.9607843137254902,BULL,0
2018-01-19,0.6120120283291727,0.0623120117636371,11.270000457763672,0.9607843137254902,BULL,0
2018-01-22,0.7210628557520343,0.0644110991991928,11.029999732971191,0.9607843137254902,BULL,0
2018-01-23,0.7218532883129957,0.0644011227069512,11.100000381469728,0.9215686274509804,BULL,0
2018-01-24,0.7202526637263507,0.0644844263869851,11.470000267028809,0.9215686274509804,BULL,0
2018-01-25,0.7406670467078003,0.0633803076786596,11.579999923706056,0.9019607843137256,BULL,0
2018-01-26,0.880411372405183,0.069609887878946,11.079999923706056,0.9019607843137256,BULL,0
2018-01-29,0.7709546613891515,0.0782777826663043,13.84000015258789,0.9019607843137256,BULL,0
2018-01-30,0.6892241682227729,0.0885028017971186,14.789999961853027,0.8823529411764706,BULL,0
2018-01-31,0.6053057225061971,0.0872374077332368,13.539999961853027,0.8431372549019608,BULL,0
2018-02-01,0.5113031543894698,0.0868058417892945,13.470000267028809,0.8235294117647058,BULL,0
2018-02-02,0.1838992264938244,0.1205655630567135,17.309999465942383,0.7254901960784313,BULL,0
2018-02-05,-0.427035022660125,0.1911175830618501,37.31999969482422,0.3333333333333333,BEAR,2
2018-02-06,-0.2018275234240236,0.2054790207684121,29.979999542236328,0.5098039215686274,RANGE,1
2018-02-07,-0.298699265097575,0.2057703651515898,27.729999542236328,0.4509803921568627,RANGE,1
2018-02-08,-0.7520370701797489,0.24285976602043,33.459999084472656,0.1568627450980392,BEAR,2
2018-02-09,-0.6546961432364501,0.2486756968115532,29.059999465942383,0.2352941176470588,BEAR,2
2018-02-12,-0.5518085981426727,0.2542724454138761,25.61000061035156,0.3137254901960784,BEAR,2
2018-02-13,-0.4773941994193542,0.2547576460662724,24.96999931335449,0.3725490196078431,BEAR,2
2018-02-14,-0.4274412105015019,0.2574900773485383,19.26000022888184,0.4705882352941176,RANGE,1
2018-02-15,-0.2454831960912074,0.262554166038546,19.1299991607666,0.5490196078431373,RANGE,1
2018-02-16,-0.2991255567318353,0.2617999916784008,19.459999084472656,0.5686274509803921,RANGE,1
2018-02-20,-0.4804668696191871,0.2599841625553617,20.600000381469727,0.4509803921568627,RANGE,1
2018-02-21,-0.5698810531944845,0.2597458870167793,20.020000457763672,0.4509803921568627,RANGE,1
2018-02-22,-0.5486537982851796,0.2599757521020478,18.71999931335449,0.4901960784313725,RANGE,1
2018-02-23,-0.3531580763704011,0.2677519701646808,16.489999771118164,0.6666666666666666,RANGE,1
